mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mel_spec_mean,mel_spec_std,mel_spec_max,mel_spec_min,spectral_contrast_mean,spectral_contrast_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,zcr_mean,zcr_std,energy,energy_normalized,rms_energy,chroma_mean,chroma_std,onset_mean,onset_std,onset_max,label,filename
-343.38095,188.94273,49.884785,58.134293,-10.267529,36.320614,15.5851345,32.818615,-8.464851,25.500942,-3.998337,16.457182,-6.3138676,14.744136,-19.23245,19.244589,-12.279252,15.666486,-7.3915005,13.664391,-13.435544,12.753592,-5.5482607,10.907384,-12.739248,13.74733,-55.969677,20.041851,0.0,-80.0,20.449868815581475,7.703693188601759,1865.4858928125843,1364.9264718054667,3455.4455445544554,2271.4020705455346,0.14677927753712872,0.14655243782837163,409.76178,0.0039816326,0.06310018,0.33202106,0.337121,2.3508117,3.1713963,17.965525,0,legitimate_21_original.wav
-319.1752,196.28363,32.54185,58.008213,-7.9608455,38.096634,23.31457,34.06364,-0.8681224,16.346601,-4.4556828,17.70971,-11.28279,17.229385,-18.963856,18.753523,-11.061806,12.80546,-10.13145,13.57489,-15.784791,13.37845,-7.254935,10.326235,-13.1099415,13.933001,-51.384922,20.354893,0.0,-80.0,20.630318946050156,8.328110767472912,2239.404422147464,1475.4983670541396,3891.937022900763,2325.2640794438225,0.20468302719465647,0.15430743284800544,255.86237,0.0038293004,0.06188134,0.34045896,0.32788795,2.5534115,2.8343058,15.321743,0,legitimate_34_original.wav
-362.14783,191.81897,65.81292,53.851215,-26.80389,37.885845,35.144413,35.12709,-2.9303448,25.598694,1.6580435,17.79492,-12.884131,18.631538,-1.9378381,13.293175,-22.515049,16.905542,1.8055985,10.023803,-29.008303,20.382526,-0.9543124,7.134731,-21.126335,15.375012,-53.567097,21.075111,0.0,-80.0,21.57812239842598,8.06947744856166,1722.893146678455,1028.1707092180084,3274.0009014423076,1888.5094249301003,0.13864839993990385,0.105062989473407,199.00952,0.0018777141,0.0433326,0.35772645,0.32959285,1.5275578,2.0078962,14.448161,0,legitimate_11_pitch_down.wav
-328.52322,194.71664,54.674847,60.47346,-14.222297,37.737156,10.8616295,32.635242,0.69649607,16.409618,-5.5606084,15.288418,-9.198649,14.598257,-22.219475,21.223608,-14.773078,16.385021,-7.703184,14.616907,-17.472132,14.229421,-7.5055103,10.93493,-13.403099,13.996717,-53.54574,20.71065,0.0,-80.0,20.34073410033695,8.513821963851752,1825.1500269500168,1339.998553287173,3328.4646739130435,2310.7030215380933,0.15701426630434784,0.13810394292360934,234.05417,0.0039836974,0.063116536,0.3327903,0.3337181,2.5007446,3.0155027,16.069506,0,legitimate_33_original.wav
-341.31122,189.37297,50.29766,42.648876,-15.168293,30.790663,18.32633,30.159403,-13.304069,21.163713,-9.130004,16.750563,-20.758318,16.53183,-19.36646,18.777033,-9.388878,11.173669,-15.714556,13.802399,-10.511275,10.739873,-7.048999,9.846658,-8.053036,9.884662,-52.978584,19.873602,0.0,-80.0,21.52973060249718,7.421161647201792,1960.1343961086525,1110.423531181601,3774.9305555555557,1887.3893902571476,0.1637109375,0.12597550838006438,210.90125,0.0018368468,0.04285845,0.34081578,0.3315195,1.7044559,2.244641,17.509438,0,legitimate_18_pitch_up.wav
-341.94287,181.26256,51.67654,49.343735,-5.3182178,32.760193,16.918148,34.71984,-2.786113,19.096685,-6.2674093,16.5008,-10.780449,13.125434,-16.239674,15.37576,-13.577474,12.294629,-6.84298,14.315062,-13.686933,11.11533,-6.283856,10.663073,-12.719705,13.638407,-55.263573,19.130243,0.0,-80.0,20.651088178134582,7.369413639624761,1961.924468793844,1156.416307113018,3679.9242424242425,2055.2735578196384,0.16261491871843434,0.12370485108098944,180.1471,0.0017856146,0.042256534,0.35285214,0.33183828,1.7021904,2.2814765,17.829115,0,legitimate_5_time_stretch_fast.wav
-382.11426,193.6436,49.00917,54.735416,-12.546782,31.146513,16.13201,29.573143,1.814217,12.324606,-6.927416,15.583994,-7.1033955,15.924008,-15.738814,16.142204,-13.361458,14.059117,-8.197392,13.353426,-15.134606,12.696618,-8.987905,10.619658,-13.356367,15.054038,-57.419228,20.006918,0.0,-80.0,20.511782927894508,7.364282165282129,1902.4956048712895,1276.2861356046642,3522.65625,2252.709122358416,0.16224043996710527,0.1400203322874827,169.51205,0.0017501812,0.041835167,0.33913484,0.33643708,1.5447974,2.28771,15.150402,0,legitimate_4_time_stretch_slow.wav
-378.7151,178.92725,61.08756,58.16749,-20.275082,28.774027,22.040201,30.50669,-0.8027634,15.888574,3.2439692,18.42765,-10.9552555,18.098715,-2.483952,11.051269,-22.785793,19.459795,-0.35323462,9.255849,-18.59839,16.944454,-3.3053303,8.002027,-18.631527,14.928458,-59.189697,19.451183,0.0,-80.0,21.10104827456446,7.466607651977202,1736.4484053693898,1160.6468946011662,3233.872441520468,2055.0105236805275,0.14295504385964913,0.12248532627932616,169.23602,0.0019414703,0.04406212,0.33868363,0.34269306,1.5104854,2.1564813,13.037363,0,legitimate_4_pitch_down.wav
-333.72098,177.6792,56.53147,46.282627,-16.691559,30.29782,19.909624,26.703306,-6.0676365,22.220465,-6.2101226,17.044775,-12.955037,14.526191,-20.667221,17.715809,-11.964327,11.146952,-10.257747,10.937271,-16.054531,13.123815,-5.2712092,8.735418,-12.891633,12.66448,-54.58949,19.041313,0.0,-80.0,21.621744750977676,7.0871543152473855,1880.964795518185,1077.668886091806,3620.9022671568628,1892.8139861372933,0.15799488740808823,0.11819594512183529,181.91895,0.0017428693,0.041747686,0.3640601,0.32989296,1.698835,2.0459287,11.359741,0,legitimate_18_time_stretch_fast.wav
-313.343,168.05916,64.42932,56.32087,-13.700632,34.073753,14.497452,25.874058,-7.090889,23.824778,-7.352081,14.828775,-10.624957,16.302998,-20.493544,17.283981,-10.569027,10.920995,-6.673559,11.777236,-19.133457,12.412704,-6.3324323,8.791514,-15.094206,13.863955,-52.122784,18.829208,0.0,-80.0,21.955962585009658,7.197218389618954,1821.93070993862,1204.8150482364788,3479.6692251461986,1999.0225703762405,0.14858027229532164,0.13802204241466787,191.57518,0.0022009762,0.046914563,0.33461833,0.32886112,1.6437881,1.8214456,14.02317,0,legitimate_19_time_stretch_slow.wav
-321.89398,168.98026,62.17068,46.236664,-17.826593,34.504116,14.233707,34.543266,-14.584396,23.013351,-6.883093,17.222216,-16.651478,14.839463,-25.81125,20.516287,-12.306586,12.348798,-19.82765,14.648592,-13.540444,13.1181965,-11.654476,10.194552,-12.662451,10.957792,-52.856953,19.02176,0.0,-80.0,22.342610110710304,6.885814151453761,1707.1742262753214,1025.3644579904137,3343.244154676259,1847.6098674614877,0.13573164905575538,0.10625490987858648,133.01482,0.0018723933,0.04327116,0.3254563,0.3304124,1.734027,2.0070076,14.591806,0,legitimate_29_pitch_up.wav
-303.6906,173.11525,57.941414,54.108284,-16.442045,33.652542,14.193738,26.53584,-1.2658231,13.875684,-7.2548203,14.192194,-18.01934,13.982107,-19.391539,17.918148,-7.27784,9.902991,-6.4151306,11.727922,-16.08396,11.436726,-4.4203815,9.131745,-9.498551,11.05752,-53.121857,18.750353,0.0,-80.0,21.752628753334392,7.101041348175931,1942.343225668695,1248.278797996045,3601.2561274509803,2087.378288724689,0.1720218035130719,0.14857869432835144,170.41194,0.002182502,0.046717256,0.34645218,0.32347032,1.6312151,1.7996436,12.068868,0,legitimate_35_time_stretch_slow.wav
-377.50604,191.38472,45.599506,50.45309,-12.717412,32.96854,17.269972,30.133493,-5.6777906,14.645905,-9.186214,13.978313,-13.045008,17.01093,-18.82817,19.496643,-10.691385,13.621257,-12.698446,13.24199,-13.751947,12.940115,-10.005538,11.3001585,-8.339324,10.388347,-57.55995,19.810995,0.0,-80.0,20.250400701288576,7.229276247625173,1963.5259046711344,1253.4217897868364,3641.218932748538,2176.370367091069,0.1651789793494152,0.13759620176381265,151.91458,0.0017427593,0.041746367,0.33694974,0.34112397,1.6568625,2.4799247,15.742882,0,legitimate_4_pitch_up.wav
-332.06067,203.25099,33.162193,46.396896,-6.438851,32.219242,23.525301,30.914942,1.1232774,13.905231,-4.3955255,14.428067,-16.502369,18.241365,-18.808998,16.388731,-12.255938,11.836631,-11.591941,13.266851,-15.832148,12.121234,-10.382579,10.706393,-12.525797,12.571258,-49.04309,20.509954,0.0,-80.0,21.634806821279675,7.739203928468378,2283.279887918857,1250.990223942319,4166.294642857143,2081.69256242241,0.20490168723739496,0.13902598492018292,98.08523,0.0016147577,0.040184047,0.35503256,0.33194274,1.7579794,2.0081277,12.860169,0,legitimate_34_time_stretch_fast.wav
-322.7303,187.52997,47.72074,40.40765,-11.179563,34.728855,13.801492,33.383644,-7.9328227,17.41314,-15.591245,18.126389,-18.420109,17.106327,-22.021128,17.810818,-7.3072433,13.165349,-13.859202,13.6819105,-17.473146,12.925355,-8.6585,10.963822,-7.909959,10.598108,-52.388515,19.62945,0.0,-80.0,21.5995912199393,7.283727316252889,2030.0034590934192,1159.70058977691,3862.5372023809523,2031.3764313549193,0.18306671626984128,0.1298137623298787,117.03077,0.0018249274,0.04271917,0.34760538,0.3254312,1.7317617,2.164854,15.565535,0,legitimate_3_pitch_up.wav
-295.03885,171.11575,64.52216,64.15253,-13.044853,35.48169,13.4744005,28.750818,-7.6819024,22.817436,-3.6047242,17.651278,-10.226952,15.631666,-21.049276,19.797491,-10.040629,12.391527,-5.2056856,12.162932,-17.08483,13.14808,-3.7438047,10.063783,-11.565879,13.654306,-54.071613,19.228428,0.0,-80.0,20.728327075318788,7.7897334737865425,1790.062105583393,1351.3459311135991,3275.5387931034484,2185.320699989657,0.15227640086206898,0.14879280251260577,353.81366,0.004773976,0.069093965,0.335067,0.32474348,2.624554,3.3479192,15.914065,0,legitimate_17_original.wav
-326.55508,186.89563,60.443295,51.663376,-17.206394,29.785782,17.550919,28.534348,-4.6509075,16.91513,-6.4748774,16.396107,-9.317552,17.634954,-22.652487,17.510519,-15.420626,12.678378,-7.752566,12.098777,-16.426117,12.003775,-8.349874,9.705198,-15.747656,14.453711,-49.819885,19.900562,0.0,-80.0,21.199798405442863,7.478406142991518,1917.621314833472,1100.4450333502891,3610.9564777327937,1929.7176489114377,0.16541466346153846,0.12215024523557326,200.19766,0.0015841932,0.039801925,0.36344278,0.32970145,1.8427905,2.179593,13.934258,0,legitimate_22_time_stretch_fast.wav
-352.30695,174.15027,66.48061,59.776714,-25.485931,32.13116,27.447767,29.007723,-2.1044517,21.309875,0.6339962,18.666237,-12.340741,19.022392,-4.4454703,12.19653,-27.830273,19.972528,3.1716897,7.8553653,-24.815668,17.883116,-1.9345378,5.785076,-18.59915,13.474077,-55.967205,19.633146,0.0,-80.0,21.549365971212083,7.73273346976024,1781.076441029294,1171.810070108965,3301.9886363636365,1918.4129699778905,0.1525812322443182,0.1424499884486681,221.82217,0.0019782765,0.04447782,0.35073593,0.3301592,1.5145067,1.881406,12.205273,0,legitimate_16_pitch_down.wav
-316.53394,177.97397,62.0113,48.3314,-11.87784,31.368795,14.658795,32.896046,-9.356943,22.685028,-11.236361,16.55002,-9.153455,19.317762,-22.170538,15.035002,-14.427838,13.146548,-4.337844,14.234797,-20.155636,13.030032,-7.5181246,10.573912,-14.171549,12.800311,-52.0448,19.349127,0.0,-80.0,21.953954013787058,7.147503201399784,1788.1478306223296,1078.671115347712,3473.583984375,1925.2272973311508,0.1506011962890625,0.11898310046192759,165.54117,0.0020313296,0.045070272,0.33724996,0.3223408,1.6435446,1.9045304,14.019526,0,legitimate_23_time_stretch_slow.wav
-341.88165,193.91452,44.019802,61.94241,-7.6173644,34.65852,13.221847,29.437117,-1.0403544,16.187721,-7.0276027,18.765121,-8.564815,15.00189,-15.941276,18.17118,-10.55526,14.392028,-3.5676482,12.1152725,-15.275597,13.368841,-4.7329664,9.941491,-10.563815,13.449391,-56.001614,20.116976,0.0,-80.0,19.397410563996946,8.061200146401923,2014.5571168812833,1504.8244307861303,3592.3947704081634,2423.9562027313204,0.1861248405612245,0.167230132256342,395.55,0.00394662,0.06282213,0.35432845,0.34046426,2.378933,3.448291,21.80618,0,legitimate_10_original.wav
-330.21014,178.56865,67.60474,50.191154,-16.184855,34.7749,15.453213,31.775436,-7.0969176,25.238586,-7.5933957,16.07584,-6.3554587,16.080778,-23.979338,18.46138,-14.816762,14.665735,-13.037469,13.457794,-20.258408,13.000688,-7.169905,9.974016,-17.924995,13.562232,-51.491314,19.765371,0.0,-80.0,21.8982087364531,7.295561386134438,1651.205113005781,1041.2738662589356,3208.7701612903224,1880.2320180312356,0.1257844002016129,0.10816162275530401,141.36978,0.0017910099,0.042320326,0.31464434,0.32011843,1.6424289,1.872992,13.2758465,0,legitimate_29_time_stretch_slow.wav
-330.64206,187.73422,53.44429,58.189552,-15.351516,31.246407,14.39208,28.197474,-5.738291,18.214516,-6.857058,16.892483,-9.335523,14.375729,-19.830101,17.13877,-12.224353,12.441602,-10.476959,14.748186,-14.058793,11.8762665,-4.55579,9.234814,-15.885887,14.618461,-52.405174,19.800371,0.0,-80.0,21.199332429059492,7.1750022241088605,1995.943831830271,1193.421580622874,3666.1184210526317,2006.2047562946325,0.16619318181818182,0.1337196399448222,187.1768,0.0017522144,0.04185946,0.35109437,0.32755813,1.6709938,1.9659562,12.321722,0,legitimate_28_time_stretch_fast.wav
-313.49896,175.4287,59.621,52.094566,-14.3029785,34.578728,13.010043,29.453665,-13.152352,21.733887,-8.366119,15.154242,-17.808762,15.637851,-20.788431,19.252916,-5.8393292,11.096325,-16.063202,13.623576,-13.437792,10.521268,-8.060974,10.2714,-8.35776,9.970715,-50.676594,19.259897,0.0,-80.0,21.874794284868965,7.2654104640511665,1921.641455108465,1199.343659456918,3663.09862012987,1963.8623944155552,0.1613389052353896,0.13969982132739048,155.79422,0.0019887693,0.044595618,0.32609445,0.32337233,1.7645979,2.0771408,15.837638,0,legitimate_19_pitch_up.wav
-288.17886,165.49023,57.61475,61.659782,-11.109584,41.25203,9.621765,29.324322,-2.6966238,22.196709,-5.9592915,16.595224,-13.543078,17.19292,-21.486404,18.78931,-13.69952,13.117921,-4.210162,15.212503,-17.83428,12.507807,-8.23507,12.518723,-14.118375,14.477141,-51.116703,18.839048,0.0,-80.0,21.52472121296447,7.777433071936266,1998.2502962106312,1373.2438750157205,3625.1316713483147,2185.574944659626,0.1794872498244382,0.15157781714574492,392.9838,0.004318076,0.06571207,0.34261274,0.32597953,2.8091178,3.162425,15.864805,0,legitimate_32_original.wav
-317.46384,166.83661,82.082436,60.96859,-22.474838,26.485762,20.825089,24.985468,-13.457672,23.883577,7.014302,18.317272,-14.543129,20.729237,-8.907153,12.263486,-26.704815,17.996565,5.4244065,8.401432,-20.0738,14.273247,-0.9171629,8.759678,-16.817806,11.662281,-53.50886,19.437855,0.0,-80.0,21.589807557720565,7.848607553890762,1648.437147012042,1085.5778633040436,3088.9547413793102,1852.4681525381893,0.1421875,0.1261280539610818,150.7147,0.0020335799,0.04509523,0.3588019,0.3197567,1.5732691,1.7380695,11.278188,0,legitimate_17_pitch_down.wav
-296.92902,181.96173,56.74695,61.976406,-16.235146,39.267147,17.073755,29.347942,-0.203169,14.979724,-6.3542786,16.609774,-14.045282,13.445248,-18.890192,19.246817,-5.848256,11.664162,-6.3250527,12.080614,-15.870151,12.190594,-3.0510616,10.290447,-9.502436,11.729607,-52.92166,19.694311,0.0,-80.0,20.531380021479553,7.788858879406336,1932.0496815747574,1405.2263077757057,3466.3722826086955,2235.2049504483743,0.1656759510869565,0.1567341654351406,330.55914,0.0047039283,0.06858519,0.3345191,0.32463583,2.6368392,3.0613682,15.200739,0,legitimate_35_original.wav
-342.74408,193.38493,55.03584,51.08598,-10.927686,31.435125,23.844233,28.39333,4.7204413,9.7129345,-3.3414834,14.168021,-12.684204,14.674444,-18.31093,16.34758,-11.561189,12.458702,-12.755375,15.019766,-17.491598,13.135017,-7.1681905,9.3248005,-11.012407,12.894884,-53.157146,20.155931,0.0,-80.0,21.7152157473342,7.065935964767449,1779.9420903198193,1113.2601338206957,3458.5813492063494,2072.6641026933466,0.13665287078373015,0.1059444645786851,126.22246,0.0019591243,0.044261996,0.33953154,0.3331629,1.5832856,2.0123143,15.229206,0,legitimate_13_time_stretch_slow.wav
-371.40408,194.90524,46.649082,47.31611,-12.202881,35.598526,22.533829,28.50724,1.3482373,21.093304,-8.851389,14.004041,-10.924559,15.0881815,-18.505228,17.247751,-13.212187,12.1634865,-11.290629,12.877997,-18.778524,14.661937,-7.328952,11.994047,-14.108244,13.780152,-55.668526,20.17988,0.0,-80.0,20.744384253505487,7.627023133316631,1979.3843930246321,1205.6100288339633,3757.393973214286,2086.9997021955314,0.16008068266369047,0.13026234538051623,136.07838,0.0015843887,0.03980438,0.36350378,0.3384898,1.6492927,2.2722232,12.990885,0,legitimate_12_time_stretch_fast.wav
-322.56522,172.14832,55.15483,54.66997,-9.796904,33.851627,20.488176,37.6355,-4.3460817,23.775234,-8.250893,17.061539,-8.335296,14.831696,-18.27521,17.725283,-14.793303,17.166374,-10.853254,13.39944,-20.267714,14.824863,-7.721358,10.974034,-12.298621,12.855292,-56.042046,19.101662,0.0,-80.0,21.25441413766794,7.695329133471281,1762.0856148286503,1246.873509367827,3265.500992063492,2173.771757286582,0.13323102678571427,0.1239673514180464,311.81732,0.004862345,0.06973051,0.30455053,0.32879934,2.466557,3.070235,15.781562,0,legitimate_20_original.wav
-313.28085,191.43916,51.135006,60.774982,-7.399833,37.97063,15.541895,31.120237,-1.4011749,13.008937,-5.5249863,17.191572,-11.092356,15.656626,-17.416714,19.143753,-12.031344,14.168555,-8.239202,13.639857,-17.547888,13.311999,-4.6780677,11.141572,-10.661712,14.593284,-53.079044,20.248981,0.0,-80.0,20.274321920419773,8.50408247903928,1979.2478839828266,1445.04619025608,3616.4127066115702,2338.783133501279,0.1683843943698347,0.16014726439308302,272.0807,0.00440082,0.06633867,0.3393585,0.33187705,2.4956582,3.0491529,15.782137,0,legitimate_27_original.wav
-353.5064,178.35449,64.7865,54.927666,-15.971662,30.478409,27.656654,34.413925,-8.50959,24.769136,5.734512,18.730349,-16.432846,16.113731,-2.204183,11.5390835,-24.959002,18.894184,2.313578,10.029874,-20.567755,17.181227,0.66974527,8.313095,-18.056883,14.121606,-55.40365,19.675533,0.0,-80.0,21.103433159431173,7.883818913576798,1823.2533168528435,1084.194194632493,3404.8459101382487,1899.302468749876,0.14981683827764977,0.11595688205905585,192.69565,0.0017363566,0.041669615,0.37619805,0.33180246,1.553868,2.0065904,14.419432,0,legitimate_5_pitch_down.wav
-363.75204,189.44676,53.494774,50.716244,-11.222507,27.625296,23.191883,31.009018,-7.9549217,26.37091,-8.277534,18.208378,-8.001021,16.173733,-22.256348,17.822441,-13.665859,13.652941,-11.785011,13.526741,-17.531519,14.119945,-8.913669,10.631422,-14.769548,13.653516,-56.47327,19.988901,0.0,-80.0,21.349096505097787,7.149365606255231,1755.451536452494,1148.4014912596267,3392.4632352941176,2043.4663035928672,0.13634057138480393,0.11921958368117384,218.3583,0.002097421,0.04579761,0.33961204,0.3332106,1.4908766,2.0413623,13.626884,0,legitimate_37_time_stretch_slow.wav
-351.21594,188.7145,45.845284,46.887943,-11.115592,30.689354,25.347305,37.566692,-11.093929,19.345009,-9.416016,14.0120325,-14.366708,16.694576,-20.493086,17.522215,-10.721036,15.129692,-18.2219,14.916575,-11.79259,12.231363,-10.147765,10.371229,-10.341768,10.896819,-54.173058,19.882475,0.0,-80.0,21.298102253476294,7.529052612311153,1930.5438319645561,1066.3802789343176,3710.832399103139,1915.3517295812787,0.15346701583520178,0.11249852310163078,221.8573,0.0019518523,0.044179775,0.3359523,0.3362203,1.7395235,2.4113016,18.307964,0,legitimate_2_pitch_up.wav
-343.11533,182.94835,46.893085,45.0008,-5.5008826,36.598633,15.269394,35.90356,-9.40923,18.183954,-10.01871,15.647465,-16.068886,15.561895,-18.131247,17.082962,-10.155536,13.745061,-11.469049,13.630468,-11.085436,12.295581,-8.539134,9.732991,-8.261691,9.493258,-54.980778,19.241299,0.0,-80.0,21.18346922397368,7.258343591653229,2073.510907052538,1168.8807081547493,3878.6722350230416,2008.1542165102414,0.17448741719470046,0.12827218439524013,201.20975,0.0018130761,0.042580232,0.35557687,0.3309022,1.7050823,2.2696478,17.127014,0,legitimate_5_pitch_up.wav
-323.73395,187.60002,49.65235,44.48271,-15.347194,32.55544,15.222902,26.790089,-0.10390645,19.846191,-9.419341,12.94625,-15.011641,16.800072,-18.258432,15.665029,-11.659115,11.130278,-8.381851,11.92159,-15.768031,12.9073,-8.565567,9.6080265,-11.544923,13.2726,-53.75905,19.500938,0.0,-80.0,21.654557552671452,7.248081861651823,1922.2836010359092,1130.5262527463708,3673.5701650943397,2059.6333700104888,0.16397037146226415,0.1124549790275258,109.47986,0.0020233206,0.044981338,0.35036606,0.323748,1.6454352,1.979635,12.477592,0,legitimate_36_time_stretch_fast.wav
-332.42343,169.55717,56.716003,48.461025,-11.375446,27.764315,20.052305,34.31148,-3.8729656,22.828703,-8.539007,13.468703,-11.397028,15.109133,-18.586027,15.7198515,-15.3775425,15.352482,-12.603824,12.921327,-20.640776,13.223108,-7.8907857,10.109798,-12.066522,12.9498,-55.250942,18.583084,0.0,-80.0,21.82234660832659,7.041751290748314,1757.4601303979296,1003.90736789339,3423.4512061403507,1886.936369909459,0.12646484375,0.09623066424381668,127.74491,0.0021912025,0.04681028,0.30875173,0.33136126,1.6624116,1.9158263,12.482856,0,legitimate_20_time_stretch_fast.wav
-333.9372,188.67732,48.05263,54.98652,-11.950084,41.96808,25.848082,37.652218,-2.1808233,22.8449,-10.029052,17.848822,-4.3518515,14.861796,-17.021755,18.56009,-10.465015,13.1344185,-14.028779,14.552636,-18.545855,14.439501,-5.754246,10.32049,-15.029183,14.036037,-55.306114,20.261765,0.0,-80.0,20.841611600361396,8.394748643516088,1827.8533849847697,1296.1074990593734,3353.3653846153848,2276.6716229385393,0.14460402268629807,0.13131704076641437,461.148,0.0043510688,0.065962635,0.33341047,0.33757856,2.3745396,3.0351295,17.870434,0,legitimate_11_original.wav
-357.1953,183.26683,60.21027,60.40197,-18.880383,28.18276,21.967823,27.291016,-6.697724,18.200031,6.089065,19.120718,-16.763647,19.936789,-3.0890036,11.190204,-25.661573,20.377464,5.97395,9.847322,-18.510077,16.130507,0.026202971,8.23472,-16.68421,13.449363,-56.097267,19.844187,0.0,-80.0,21.09054392349385,8.018130462067768,1926.0740225654554,1225.572792401873,3534.9170918367345,2034.558482269672,0.1708934550382653,0.1465353698389385,166.0509,0.0016567813,0.04070358,0.36575493,0.32699752,1.5057843,1.9759371,13.278496,0,legitimate_10_pitch_down.wav
-336.8397,186.72807,50.997692,60.576984,-12.32267,35.64972,19.99651,33.400234,-0.70574695,21.771547,-9.953244,18.452623,-5.5674496,14.189037,-20.21056,20.76145,-13.991002,13.222517,-7.5825815,11.772189,-18.57219,14.516429,-4.915215,10.002333,-15.180809,14.166188,-55.612213,20.048748,0.0,-80.0,20.613227787707643,7.990916704642597,1877.861394306225,1420.0016640442468,3375.0710227272725,2269.5011159825035,0.15613236860795454,0.1653458581575229,463.92102,0.0041373866,0.06432252,0.32258105,0.32900375,2.495678,3.4973288,22.186064,0,legitimate_16_original.wav
-353.4707,181.79852,50.47692,54.63457,-11.466172,33.614944,15.311572,32.532616,-9.394899,24.248423,-3.842768,14.796101,-8.507936,15.170896,-19.989407,18.473206,-13.034273,14.869149,-8.164398,13.117773,-13.245095,12.562233,-6.7010636,10.985976,-13.246242,13.655464,-55.79969,19.368769,0.0,-80.0,21.531762281141255,6.973954098133002,1973.3519311205248,1265.6830415113652,3675.7463727678573,2102.899208040081,0.1680145263671875,0.14760150915157846,215.48589,0.0018844744,0.043410532,0.35562947,0.33126858,1.518856,1.8454074,13.316663,0,legitimate_21_time_stretch_slow.wav
-354.574,189.7473,59.285,53.11203,-9.99167,34.681416,9.002207,27.337774,-10.306326,26.198204,-2.8417697,12.349513,-6.3339233,14.181625,-20.620754,17.515785,-11.454174,11.851756,-6.3999434,13.869969,-15.358201,11.488499,-5.5441175,11.370616,-14.583033,13.705286,-55.361794,20.061403,0.0,-80.0,21.44177189270014,6.965065010563039,1824.418908007144,1155.1057406564562,3513.3167613636365,2052.6916018064494,0.14298872514204544,0.12303679864232861,178.22537,0.0019865285,0.04457049,0.34774876,0.33485198,1.5861508,2.0105736,12.414184,0,legitimate_7_time_stretch_fast.wav
-354.90765,186.27959,72.39999,53.759228,-27.033287,30.876543,28.978472,26.307701,-10.081866,25.314114,5.125235,19.077728,-15.601261,16.888628,-7.5252714,11.510996,-24.898216,18.647512,2.641024,8.101805,-24.249496,16.5334,-0.37521863,7.704285,-17.925625,13.866232,-53.212143,20.566542,0.0,-80.0,21.3882285472857,7.754429537640012,1725.7797234284783,1031.0263810774904,3288.2638888888887,1769.6125271750527,0.14197265625,0.11574178320747254,180.63818,0.0015732704,0.039664473,0.3609807,0.3308621,1.5583192,1.9214134,11.984892,0,legitimate_18_pitch_down.wav
-378.54373,209.3398,45.158222,51.201344,-10.912625,32.141083,16.092733,25.48677,0.14549696,17.154081,-5.221645,13.149129,-9.191767,16.205292,-17.712845,16.641094,-11.32889,11.765801,-5.986914,12.021041,-16.71559,14.404938,-7.0924845,11.919211,-11.278694,13.27411,-54.916096,21.07988,0.0,-80.0,20.827303996651466,7.47182515156205,1961.431029607925,1207.9405321681757,3756.3451776649745,2180.5719391617595,0.1611972557106599,0.1283799718322298,166.7986,0.0016564899,0.0407,0.3467197,0.336926,1.5464363,2.230601,15.395844,0,legitimate_6_time_stretch_slow.wav
-328.58096,182.25809,47.998184,54.851345,-15.58694,35.283813,14.095852,31.05383,-12.344742,18.034704,-8.24678,14.875583,-17.20914,16.342001,-21.482605,20.718575,-9.559417,14.333749,-14.736689,14.106737,-9.0315895,11.237974,-10.606114,11.714289,-9.646405,9.816159,-53.44536,19.429468,0.0,-80.0,21.584615534988565,7.213078334416803,2067.147660578081,1229.9427415710825,3744.53125,2013.4575774592126,0.178173828125,0.1400166300705726,209.53305,0.0017831841,0.042227764,0.34734306,0.33033356,1.6765304,1.9760263,14.388568,0,legitimate_28_pitch_up.wav
-365.3715,187.63937,65.90411,54.325897,-25.236908,26.824654,35.487076,36.918827,-3.684554,24.79003,3.48691,17.019629,-12.556831,16.813074,-2.4774044,12.779924,-24.79724,18.524864,2.523527,10.744704,-26.635303,19.414438,-0.9416128,7.604528,-20.10651,14.76071,-54.06044,20.620127,0.0,-80.0,21.070410845495037,7.972701182024998,1697.388759404325,983.1363405859511,3247.4425448430493,1763.5904124077679,0.1352123038116592,0.10329973119804879,206.98141,0.0018209775,0.042672914,0.35403156,0.3366123,1.5785542,2.0819721,11.221211,0,legitimate_2_pitch_down.wav
